DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
10-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,6.31,261.572,100.808,216.583,13.52,11.46654,%,44.989,68.941,14.978,94,"17,514",393,,production,OP
11-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.227,101.145,206.747,20.831,59.11393,%,36.48,85.962,7.392,934,"148,427","3,334",,production,OP
12-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.803,101.204,213.682,17.416,66.20072,%,29.122,86.402,8.562,963,"153,883","3,406",,production,OP
13-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.411,101.157,208.047,22.755,71.85809,%,34.364,87.784,5.318,999,"158,800","3,454",,production,OP
14-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.498,101.188,208.006,22.507,70.3691,%,34.492,85.388,5.434,"1,023","162,631","3,470",,production,OP
15-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.573,101.135,208.323,22.591,72.80985,%,34.25,86.487,5.182,"1,029","163,353","3,478",,production,OP
16-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,22.33,247.821,101.048,210.003,21.77,57.51934,%,37.818,84.024,8.655,898,"185,569","3,135",,production,OP
17-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,237.361,98.937,202.964,22.484,70.1507,%,34.396,86.047,5.393,"1,043","165,552","3,413",,production,OP
18-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.47,101.075,208.137,22.452,70.20959,%,34.332,86.407,5.278,"1,040","164,157","3,392",,production,OP
19-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.652,101.067,208.269,22.545,70.24531,%,34.383,87.801,5.341,"1,029","163,366","3,408",,production,OP
20-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.647,101.057,208.58,22.622,73.67457,%,34.068,87.46,5.028,"1,035","163,268","3,431",,production,OP
21-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.262,101.062,208.746,22.433,79.40572,%,33.517,86.587,4.468,"1,031","163,156","3,456",,production,OP
22-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.447,101.061,209.088,22.531,82.01954,%,33.359,86.661,4.257,"1,025","162,084","3,472",,production,OP
23-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.64,101.059,209.403,22.585,85.2511,%,33.237,86.898,4.121,"1,022","161,047","3,501",,production,OP
24-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.863,101.042,209.798,22.723,88.66312,%,33.065,88.012,3.995,"1,011","160,707","3,533",,production,OP
25-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.368,101.037,209.647,22.638,94.69945,%,32.721,87.746,3.678,"1,011","160,745","3,541",,production,OP
26-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.197,101.024,209.619,22.73,99.9999,%,32.579,88.537,3.532,"1,013","159,708","3,553",,production,OP
27-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.262,101.007,209.748,22.629,100.0,%,32.513,88.449,3.484,"1,004","160,085","3,531",,production,OP
28-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.595,101.0,210.109,22.454,100.0,%,32.486,86.665,3.355,"1,015","159,577","3,505",,production,OP
29-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.612,100.989,210.042,22.432,99.99861,%,32.57,87.329,3.316,977,"155,870","3,509",,production,OP
30-Apr-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,247.075,100.91,211.349,22.375,66.09096,%,35.726,88.08,6.699,882,"143,293","3,223",,production,OP
01-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.724,100.979,210.396,22.375,100.0,%,32.328,87.104,3.317,945,"153,530","3,513",,production,OP
02-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.156,100.98,210.752,22.591,100.0,%,32.404,88.221,3.39,946,"152,445","3,546",,production,OP
03-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.305,100.98,210.945,22.448,100.0,%,32.36,87.244,3.334,945,"151,248","3,571",,production,OP
04-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.461,100.976,211.11,22.463,100.0,%,32.352,87.204,3.315,943,"152,919","3,502",,production,OP
05-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.831,100.962,211.454,22.538,100.0,%,32.378,87.727,3.347,949,"153,774","3,457",,production,OP
06-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.937,100.96,211.603,22.532,100.0,%,32.333,87.717,3.318,946,"153,536","3,497",,production,OP
07-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.093,100.954,211.74,22.637,100.0,%,32.352,88.218,3.333,941,"153,076","3,539",,production,OP
08-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.44,100.941,212.056,22.594,100.0,%,32.385,87.594,3.358,937,"153,542","3,589",,production,OP
09-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.497,100.937,212.132,22.59,100.0,%,32.365,88.11,3.33,939,"153,411","3,575",,production,OP
10-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.529,100.934,212.168,22.53,100.0,%,32.361,87.638,3.319,934,"152,936","3,572",,production,OP
11-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.601,100.929,212.274,22.525,100.0,%,32.327,87.583,3.29,935,"153,249","3,582",,production,OP
12-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.681,100.926,212.308,22.628,97.91667,%,32.373,88.216,3.332,938,"152,982","3,620",,production,OP
13-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.731,100.921,212.384,22.493,97.91667,%,32.347,87.363,3.299,936,"153,135","3,646",,production,OP
14-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,16.33,223.558,92.011,189.066,21.46,64.29074,%,34.492,83.402,5.965,643,"106,938","2,845",,production,OP
15-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,96.609,39.769,62.578,21.947,100.0,%,34.031,85.875,4.874,845,"138,409","3,877",,production,OP
16-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.033,100.911,212.836,22.68,99.70634,%,32.198,87.534,3.442,866,"141,334","3,427",,production,OP
17-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,21.17,249.858,100.842,214.579,22.215,71.36114,%,35.279,87.343,5.526,706,"117,755","3,049",,production,OP
18-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.794,100.883,212.228,22.743,99.99979,%,32.566,88.663,3.471,871,"144,222","3,531",,production,OP
19-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.152,100.902,211.888,22.914,100.0,%,32.264,88.874,3.527,886,"146,643","3,545",,production,OP
20-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.166,100.884,211.817,22.712,97.91667,%,32.349,88.609,3.491,899,"147,530","4,083",,production,OP
21-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.237,100.882,211.934,22.615,100.0,%,32.303,88.321,3.509,897,"148,012","4,280",,production,OP
22-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.668,100.859,211.447,22.44,100.0,%,32.221,88.171,3.429,904,"148,295","3,509",,production,OP
23-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.106,100.815,210.686,22.004,100.0,%,32.42,87.384,3.157,889,"146,572","3,443",,production,OP
24-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,241.724,100.825,209.775,22.045,100.0,%,31.95,87.983,3.221,886,"145,966","3,358",,production,OP
25-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.416,100.822,210.253,22.201,100.0,%,32.163,88.355,3.254,875,"143,285","3,381",,production,OP
26-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.623,100.827,210.551,22.339,100.0,%,32.072,88.515,3.302,877,"143,216","3,417",,production,OP
27-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.965,100.833,210.939,22.134,100.0,%,32.026,87.629,3.273,875,"144,123","3,452",,production,OP
28-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.256,100.844,211.195,21.711,100.0,%,32.061,86.975,3.292,876,"143,893","3,494",,production,OP
29-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.796,100.832,211.806,21.924,100.0,%,32.99,88.783,3.232,851,"141,277","3,484",,production,OP
30-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.834,100.849,211.593,22.006,100.0,%,32.241,88.994,3.419,892,"144,016","3,579",,production,OP
31-May-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.003,100.851,211.759,21.863,100.0,%,32.244,88.66,3.426,893,"144,664","3,587",,production,OP
01-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.19,100.852,211.945,21.742,100.0,%,32.244,88.214,3.427,894,"145,512","3,605",,production,OP
02-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.34,100.856,212.051,21.812,100.0,%,32.289,88.695,3.459,896,"145,880","3,623",,production,OP
03-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.34,100.862,212.048,21.875,100.0,%,32.291,88.846,3.465,899,"146,015","3,548",,production,OP
04-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.562,100.861,212.082,21.831,100.0,%,32.479,88.87,3.386,880,"145,686","3,586",,production,OP
05-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.356,100.838,212.392,21.702,83.89087,%,32.963,88.684,4.054,886,"155,463","3,679",,production,OP
06-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.726,100.799,211.748,21.602,83.69628,%,32.977,88.703,3.918,889,"156,726","3,643",,production,OP
07-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.797,100.81,211.557,21.53,100.0,%,32.24,88.739,3.322,874,"147,617","3,482",,production,OP
08-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.578,100.838,211.48,21.449,100.0,%,32.098,88.572,3.306,863,"146,149","3,502",,production,OP
09-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.365,100.826,212.154,21.514,100.0,%,32.211,88.751,3.383,883,"151,052","3,713",,production,OP
10-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.347,100.816,212.136,21.457,100.0,%,32.211,88.949,3.362,796,"134,589","3,589",,production,OP
11-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.443,100.813,212.219,21.501,100.0,%,32.224,88.881,3.339,826,"138,455","3,542",,production,OP
12-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.605,100.812,212.409,21.253,100.0,%,32.196,86.993,3.247,834,"139,443","3,445",,production,OP
13-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.557,100.809,212.348,21.416,100.0,%,32.209,88.669,3.305,847,"141,327","3,440",,production,OP
14-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.59,100.805,212.431,21.362,100.0,%,32.159,88.425,3.292,852,"142,271","3,446",,production,OP
15-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.763,100.798,212.545,21.277,100.0,%,32.218,87.956,3.217,852,"141,694","3,489",,production,OP
16-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.659,100.795,212.486,21.334,100.0,%,32.173,88.908,3.271,861,"143,783","3,467",,production,OP
17-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.811,100.79,212.585,21.429,100.0,%,32.226,89.119,3.264,877,"143,557","3,500",,production,OP
18-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.7,100.781,212.597,21.236,100.0,%,32.104,88.519,3.121,878,"143,962","3,537",,production,OP
19-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.596,100.77,212.501,21.226,100.0,%,32.095,88.748,3.11,879,"145,074","3,524",,production,OP
20-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.728,100.769,212.631,21.228,100.0,%,32.096,88.717,3.114,876,"139,009","3,555",,production,OP
21-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,21.76,245.403,100.773,213.365,21.336,100.0,%,32.038,89.026,3.128,788,"125,102","3,192",,production,OP
22-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,15.16,251.893,100.677,216.344,19.515,75.49431,%,35.55,82.749,7.046,421,"60,352","1,115",,production,OP
23-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,2.51,248.803,100.771,217.708,21.265,14.44986,%,31.095,87.38,3.137,76,"11,553",385,,production,OP
26-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,22.49,249.586,100.708,213.82,19.092,64.9572,%,35.766,86.205,6.557,696,"108,967","3,744",,production,OP
27-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,17.51,246.37,100.809,214.279,21.234,73.72737,%,32.091,87.904,3.261,567,"64,362","2,478",,production,OP
28-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,22.66,250.013,100.694,214.966,20.314,78.06295,%,35.047,86.037,5.529,762,"124,734","4,439",,production,OP
29-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.792,100.779,212.245,21.464,100.0,%,32.548,88.581,3.461,822,"128,995","3,593",,production,OP
30-Jun-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.238,100.812,212.486,21.704,100.0,%,32.752,88.252,3.337,825,"135,416","3,554",,production,OP
01-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.367,100.771,212.618,21.722,100.0,%,32.749,88.748,3.355,843,"135,092","3,541",,production,OP
02-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.672,100.772,212.24,21.609,100.0,%,32.431,88.035,3.365,864,"135,141","3,556",,production,OP
03-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.962,100.775,212.419,21.567,100.0,%,32.543,87.854,3.403,866,"140,502","3,619",,production,OP
04-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.025,100.772,212.539,21.653,100.0,%,32.486,88.08,3.481,876,"140,279","3,776",,production,OP
05-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.332,100.743,211.861,21.536,100.0,%,32.471,88.335,3.404,892,"137,046","3,941",,production,OP
06-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,17.17,250.103,100.653,214.063,20.258,55.10038,%,36.039,85.021,7.334,584,"99,453","2,964",,production,OP
07-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.463,100.731,211.978,21.551,99.99542,%,32.484,89.13,3.798,949,"154,694","4,858",,production,OP
08-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,211.486,87.025,178.945,21.719,100.0,%,32.54,89.268,3.785,852,"132,900","3,610",,production,OP
09-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.381,100.709,212.699,21.647,100.0,%,32.681,89.121,3.716,858,"135,787","3,659",,production,OP
10-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.329,100.725,212.828,21.651,100.0,%,32.501,89.199,3.76,868,"137,900","3,709",,production,OP
11-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.711,100.73,213.059,21.711,100.0,%,32.651,89.264,3.717,850,"140,230","3,714",,production,OP
12-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.445,100.707,212.957,21.788,100.0,%,32.487,89.435,3.714,873,"137,326","3,502",,production,OP
13-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.662,100.717,213.142,21.719,100.0,%,32.52,89.358,3.641,860,"137,652","3,443",,production,OP
14-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.668,100.716,213.172,21.674,100.0,%,32.496,89.116,3.619,863,"137,506","3,373",,production,OP
15-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.647,100.714,213.263,21.644,100.0,%,32.384,89.042,3.619,837,"129,859","2,999",,production,OP
16-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.721,100.71,213.331,21.709,100.0,%,32.39,89.339,3.612,828,"130,459","2,932",,production,OP
17-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.73,100.706,213.365,21.695,100.0,%,32.365,89.227,3.59,824,"129,581","2,867",,production,OP
18-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.809,100.698,213.444,21.707,100.0,%,32.365,89.496,3.596,823,"129,192","2,946",,production,OP
19-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.902,100.69,213.552,21.642,100.0,%,32.35,89.411,3.59,818,"128,258","3,019",,production,OP
20-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.868,100.683,213.526,21.648,100.0,%,32.342,89.477,3.583,819,"128,640","3,141",,production,OP
21-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.819,100.674,213.513,21.582,100.0,%,32.306,89.368,3.557,817,"127,691","3,175",,production,OP
22-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,4.5,262.985,100.454,220.806,16.932,13.48401,%,42.179,74.39,15.548,106,"20,321",566,,production,OP
23-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.252,100.656,215.135,20.898,88.8545,%,33.118,87.167,4.443,746,"128,866","3,304",,production,OP
24-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,246.418,100.217,213.859,21.717,100.0,%,32.559,87.562,3.393,771,"115,815","3,589",,production,OP
25-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,246.838,100.563,214.459,21.759,100.0,%,32.38,88.418,3.483,695,"101,121","3,692",,production,OP
26-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,246.446,100.653,214.251,21.743,100.0,%,32.195,87.955,3.455,776,"110,691","3,264",,production,OP
27-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.998,100.67,213.726,21.91,100.0,%,32.272,89.132,3.486,780,"114,593","3,293",,production,OP
28-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.84,260.622,100.653,229.547,21.783,3.15428,%,31.074,87.594,5.059,7,"1,119",44,,production,OP
29-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,5.99,268.554,100.389,223.794,14.314,9.0008,%,44.76,71.478,18.108,66,"9,665",329,,production,OP
30-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,246.952,100.678,213.293,20.874,82.64888,%,33.659,87.652,4.614,670,"97,950","2,819",,production,OP
31-Jul-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,8.34,248.48,100.658,216.258,21.741,38.99743,%,32.222,88.564,3.046,325,"48,071","1,344",,production,OP
01-Aug-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,298.169,99.245,297.589,5.394,0.0,%,0.58,19.61,0.158,0,0,0,,production,OP
02-Aug-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,298.163,98.971,297.68,4.563,0.0,%,0.482,16.357,0.184,0,0,0,,production,OP
03-Aug-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,15.83,255.752,100.566,216.948,17.329,35.17674,%,38.804,80.775,9.883,319,"46,368","1,401",,production,OP
04-Aug-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.314,100.686,212.589,21.066,95.74432,%,32.725,87.661,3.338,737,"107,818","3,138",,production,OP
05-Aug-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.929,100.697,212.595,21.544,97.91667,%,32.333,87.51,3.307,770,"112,669","3,222",,production,OP
06-Aug-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.83,100.699,212.358,21.788,100.0,%,32.473,88.773,3.418,777,"113,092","3,225",,production,OP
07-Aug-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.723,100.726,212.184,22.117,100.0,%,32.538,89.148,3.474,788,"114,236","3,233",,production,OP
08-Aug-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.21,100.696,212.733,22.102,100.0,%,32.477,89.183,3.414,783,"113,785","3,256",,production,OP
09-Aug-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.34,100.684,212.948,21.984,100.0,%,32.391,88.115,3.353,776,"113,391","3,248",,production,OP
10-Aug-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.268,100.684,212.795,22.022,100.0,%,32.474,89.069,3.417,777,"113,851","3,251",,production,OP
